,Unnamed: 0,DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,LOCATION,Cross Street,LAT,LON,num_offenses,HOUR,WEEKDAY
7363,106009,200409140,5/23/2020 0:00,2020-05-23,100,4,Hollenbeck,404,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,5500    VIA MARISOL,,34.1045,-118.185,1,1,Saturday
7364,18997,200813537,8/30/2020 0:00,2020-08-18,739,8,West LA,841,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,32,F,W,504.0,OTHER RESIDENCE,,,IC,Invest Cont,1300 S  BUNDY                        DR,,34.0425,-118.4656,1,7,Tuesday
7365,972456,241104048,1/2/2024 0:00,2024-01-01,2200,11,Northeast,1107,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,20,M,W,108.0,PARKING LOT,,,AA,Adult Arrest,6900 N  FIGUEROA                     ST,,34.1278,-118.1929,1,22,Monday
7366,776040,230407454,4/17/2023 0:00,2023-04-14,1430,4,Hollenbeck,411,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,400    SAN FERNANDO                 RD,,34.0787,-118.224,1,14,Friday
7367,572950,220204171,1/4/2022 0:00,2022-01-04,200,2,Rampart,203,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 1307 0329 0913 0554 2002,21,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,4100    MELROSE                      AV,,34.0851,-118.2881,1,2,Tuesday
7368,454560,221117975,12/31/2022 0:00,2022-12-30,1843,11,Northeast,1162,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0432 1813 0443,34,F,H,701.0,HOSPITAL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,4600 W  SUNSET                       BL,,34.0982,-118.2896,1,18,Friday
7369,120104,210504426,1/11/2021 0:00,2020-12-31,1055,5,Harbor,522,2,649,DOCUMENT FORGERY / STOLEN FELONY,935,21.14057142857143,X,X,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,700    GULF                         AV,,33.778,-118.2728,1,10,Thursday
7370,441609,220416316,12/13/2022 0:00,2022-12-13,720,4,Hollenbeck,437,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,55,M,H,108.0,PARKING LOT,,,IC,Invest Cont,4100    VALLEY                       BL,,34.0689,-118.1878,1,7,Tuesday
7371,578426,221207084,2/27/2022 0:00,2022-02-27,1600,12,77th Street,1213,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1402 0913 2000 1813 0416,37,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,59TH                         PL,DENKER,33.9921,-118.3108,2,16,Sunday
7372,345645,210809390,5/17/2021 0:00,2021-05-17,400,8,West LA,859,1,330,BURGLARY FROM VEHICLE,0329 1307 0344 0346,25,M,W,101.0,STREET,,,IC,Invest Cont,1600 S  BEDFORD                      ST,,34.0485,-118.3814,1,4,Monday
7373,793223,230408617,5/21/2023 0:00,2023-05-21,1650,4,Hollenbeck,415,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,2800 N  BROADWAY,,34.0762,-118.2119,1,16,Sunday
7374,740283,230123728,11/10/2023 0:00,2023-11-10,600,1,Central,195,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1309 0329,28.485404761904757,X,X,108.0,PARKING LOT,,,IC,Invest Cont,200 E  16TH                         ST,,34.033,-118.2615,1,6,Friday
7375,542575,221512830,7/27/2022 0:00,2022-07-27,1400,15,N Hollywood,1591,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0344 1822 0325,40.848448878407254,M,O,203.0,OTHER BUSINESS,,,IC,Invest Cont,12100    VENTURA                      BL,,34.1436,-118.3953,1,14,Wednesday
7376,152173,201615036,11/23/2020 0:00,2020-11-21,600,16,Foothill,1663,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1606,76,M,W,108.0,PARKING LOT,,,IC,Invest Cont,9000    LAUREL CANYON                BL,,34.2329,-118.4047,1,6,Saturday
7377,111770,201207446,2/18/2020 0:00,2020-02-18,1500,12,77th Street,1257,2,946,OTHER MISCELLANEOUS CRIME,0913 0360,55,M,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,400 W  79TH                         ST,,33.9693,-118.285,1,15,Tuesday
7378,271100,210217805,11/21/2021 0:00,2021-11-14,925,2,Rampart,231,2,900,VIOLATION OF COURT ORDER,0913 1814 2000 1912 2038 0432,35,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511.0,VERBAL THREAT,AO,Adult Other,100 S  RENO                         ST,,34.0699,-118.2823,1,9,Sunday
7379,565721,220214622,8/11/2022 0:00,2022-08-05,1330,2,Rampart,275,1,210,ROBBERY,0945 1822 0342,23.280065926417773,X,X,203.0,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,1600 W  OLYMPIC                      BL,,34.0492,-118.2742,1,13,Friday
7380,252770,210310595,5/21/2021 0:00,2021-05-20,1830,3,Southwest,328,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 1251 0344 2032 0377,20,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,2600    PORTLAND                     ST,,34.0301,-118.2826,1,18,Thursday
7381,940691,240705821,2/12/2024 0:00,2024-02-12,1558,7,Wilshire,765,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),344,22.522079245917475,X,X,404.0,DEPARTMENT STORE,,,IC,Invest Cont,1300 S  LA BREA                      AV,,34.0501,-118.3442,1,15,Monday
7382,794398,230805038,1/25/2023 0:00,2023-01-12,900,8,West LA,859,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,40.294279725499926,,H,203.0,OTHER BUSINESS,,,IC,Invest Cont,1400    LA CIENEGA                   BL,,34.0495,-118.3805,1,9,Thursday
7383,192321,211407990,3/11/2021 0:00,2020-12-07,100,14,Pacific,1473,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0400 0500 1259 0913 0507,17,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,7300 W  81ST                         ST,,33.9635,-118.4236,1,1,Monday
7384,544340,220205288,1/31/2022 0:00,2022-01-21,2310,2,Rampart,269,1,330,BURGLARY FROM VEHICLE,1822 1307 0329 1302 0344,47,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,1200 W  8TH                          ST,,34.0496,-118.2677,1,23,Friday
7385,781141,231110624,6/28/2023 0:00,2023-06-28,2000,11,Northeast,1163,2,624,BATTERY - SIMPLE ASSAULT,1822 0416 0417 0429,37.118533876488485,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,1200 N  NEW HAMPSHIRE                AV,,34.0935,-118.2932,1,20,Wednesday
7386,415794,222111353,7/5/2022 0:00,2022-07-01,1700,21,Topanga,2175,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307,38.535158832583186,M,W,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,5600    CAPISTRANO                   AV,,34.172,-118.6168,1,17,Friday
7387,252747,211111847,8/12/2021 0:00,2021-08-04,1539,11,Northeast,1113,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,20,F,H,727.0,SHOPPING MALL (COMMON AREA),,,IC,Invest Cont,2600    COLORADO                     BL,,34.1421,-118.223,1,15,Wednesday
7388,440892,220211546,6/2/2022 0:00,2022-05-30,505,2,Rampart,205,2,354,THEFT OF IDENTITY,0100 0930 0929,34,X,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,800 N  VENDOME                      ST,,34.0811,-118.2763,1,5,Monday
7389,808153,230705798,2/9/2023 0:00,2023-01-15,1200,7,Wilshire,732,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,6200    WILSHIRE                     BL,,34.0665,-118.3662,1,12,Sunday
7390,192926,201821157,11/26/2020 0:00,2020-11-26,110,18,Southeast,1802,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0450 1300 1310 1240 0329 1307,19,F,B,501.0,SINGLE FAMILY DWELLING,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,300 W  91ST                         ST,,33.9543,-118.2788,1,1,Thursday
7391,186363,222005532,1/27/2022 0:00,2020-09-01,1,20,Olympic,2079,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,0519 0913 1202 1818 2021,65,F,O,510.0,NURSING/CONVALESCENT/RETIREMENT HOME,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,1300 S  VERMONT                      AV,,34.0473,-118.2916,1,0,Tuesday
7392,410956,222107681,4/4/2022 0:00,2022-04-03,1900,21,Topanga,2145,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,29,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,6900    SHOUP                        AV,,34.1956,-118.6146,1,19,Sunday
7393,960762,241107131,4/1/2024 0:00,2024-03-25,1209,11,Northeast,1113,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0913,78,F,W,504.0,OTHER RESIDENCE,,,IC,Invest Cont,4400    YOSEMITE                     WY,,34.1305,-118.2259,1,12,Monday
7394,575916,221612561,9/20/2022 0:00,2022-08-31,1630,16,Foothill,1639,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,7000    GRENOBLE                     ST,,34.26,-118.2831,1,16,Wednesday
7395,674451,230207361,3/11/2023 0:00,2023-03-11,1930,2,Rampart,249,2,625,OTHER ASSAULT,1822 0447,35,F,H,102.0,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,400 S  BIXEL                        ST,,34.0567,-118.2604,1,19,Saturday
7396,692723,230713897,8/29/2023 0:00,2023-08-28,2000,7,Wilshire,736,1,510,VEHICLE - STOLEN,0344 1300,30,F,W,108.0,PARKING LOT,,,AA,Adult Arrest,400 S  DETROIT                      ST,,34.0669,-118.3451,1,20,Monday
7397,144372,201319535,11/5/2020 0:00,2020-11-03,1900,13,Newton,1373,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,600 E  52ND                         PL,,33.995,-118.2652,1,19,Tuesday
7398,215175,211819081,10/26/2021 0:00,2021-10-26,300,18,Southeast,1823,1,510,VEHICLE - STOLEN,,37.55386270419843,,H,108.0,PARKING LOT,,,IC,Invest Cont,10100 S  SAN PEDRO                    ST,,33.9438,-118.2695,1,3,Tuesday
7399,514946,222013839,8/10/2022 0:00,2022-08-09,2100,20,Olympic,2088,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1602 1822,28,M,H,101.0,STREET,,,IC,Invest Cont,1700 S  NEW ENGLAND                  ST,,34.0433,-118.2878,1,21,Tuesday
7400,551213,221117092,12/5/2022 0:00,2022-12-03,1338,11,Northeast,1172,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1309 0326,55,F,W,119.0,"PORCH, RESIDENTIAL",,,IC,Invest Cont,1600    WATERLOO                     ST,,34.085,-118.2633,1,13,Saturday
7401,923749,241304775,1/18/2024 0:00,2024-01-16,1500,13,Newton,1395,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,AVALON                       BL,68TH                         ST,33.9779,-118.2652,1,15,Tuesday
7402,626187,220220091,11/12/2022 0:00,2022-11-12,900,2,Rampart,248,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,27,F,B,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,300    WITMER                       ST,,34.0591,-118.2635,1,9,Saturday
7403,56060,200215529,9/27/2020 0:00,2020-09-27,2130,2,Rampart,231,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0319 0417 0561 1202 0913,63,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511.0,VERBAL THREAT,IC,Invest Cont,100 N  RENO                         ST,,34.0714,-118.2813,1,21,Sunday
7404,490447,221312091,5/30/2022 0:00,2022-05-30,1130,13,Newton,1361,2,625,OTHER ASSAULT,1202 0416 0601 1817 0913 1309,72,M,H,217.0,AUTO REPAIR SHOP,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,5000 S  BROADWAY,,33.9974,-118.2783,1,11,Monday
7405,706174,231911882,7/20/2023 0:00,2023-07-20,1230,19,Mission,1985,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,CHASE,TILDEN,34.2248,-118.4468,1,12,Thursday
7406,819207,230913959,9/10/2023 0:00,2023-09-09,1430,9,Van Nuys,932,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,DOMINO                       ST,NOBLE                        AV,34.1839,-118.4618,1,14,Saturday
7407,191297,201911609,6/30/2020 0:00,2020-06-29,1730,19,Mission,1924,1,330,BURGLARY FROM VEHICLE,344,50,M,H,101.0,STREET,,,IC,Invest Cont,12600    SAN FERNANDO                 RD,,34.2962,-118.4554,1,17,Monday
7408,391533,211313004,7/20/2021 0:00,2021-07-20,1440,13,Newton,1343,2,901,VIOLATION OF RESTRAINING ORDER,2038 0329 1307 1300 1309,31,F,H,501.0,SINGLE FAMILY DWELLING,218.0,OTHER CUTTING INSTRUMENT,AA,Adult Arrest,3700    PALOMA                       ST,,34.0128,-118.2613,1,14,Tuesday
7409,334540,210710063,6/17/2021 0:00,2021-06-17,1445,7,Wilshire,711,1,480,BIKE - STOLEN,344,31,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,300 N  ALFRED                       ST,,34.0761,-118.3753,1,14,Thursday
7410,585763,221309849,4/19/2022 0:00,2022-03-03,1535,13,Newton,1372,1,330,BURGLARY FROM VEHICLE,1611 1822 0344,33,F,B,108.0,PARKING LOT,,,IC,Invest Cont,5300 S  MAIN                         ST,,33.9942,-118.274,1,15,Thursday
7411,528149,221311325,5/17/2022 0:00,2022-05-17,430,13,Newton,1345,1,510,VEHICLE - STOLEN,,35.58024902184113,,H,707.0,GARAGE/CARPORT,,,IC,Invest Cont,1100 E  33RD                         ST,,34.0136,-118.256,1,4,Tuesday
7412,768633,232009823,4/18/2023 0:00,2023-04-13,1920,20,Olympic,2024,1,330,BURGLARY FROM VEHICLE,0352 1221 0344 1822 1307 1609,31,M,A,101.0,STREET,,,IC,Invest Cont,3700 W  6TH                          ST,,34.0636,-118.3029,1,19,Thursday
7413,290885,210609346,5/4/2021 0:00,2021-05-04,1000,6,Hollywood,638,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 2032,58,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,TAFT,HOLLYWOOD,34.1017,-118.3147,1,10,Tuesday
7414,267585,211414498,7/5/2021 0:00,2021-07-05,2235,14,Pacific,1432,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 2004,23,F,W,101.0,STREET,,,AA,Adult Arrest,LINCOLN                      BL,PALMS                        BL,33.9971,-118.459,1,22,Monday
7415,919669,241510765,5/26/2024 0:00,2024-05-25,1700,15,N Hollywood,1548,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 2004 2036 0400 1609 0337 0363,23,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,11300    MCCORMICK                    ST,,34.1659,-118.3774,1,17,Saturday
7416,217094,210320499,12/20/2021 0:00,2021-12-20,1740,3,Southwest,315,2,624,BATTERY - SIMPLE ASSAULT,2051 1822 0444 0356 2049 0910,58,M,B,801.0,MTA BUS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,ADAMS                        BL,CIMARRON                     ST,34.0327,-118.3133,1,17,Monday
7417,724299,230115123,6/30/2023 0:00,2023-06-30,1700,1,Central,152,2,762,LEWD CONDUCT,0910 0917 1822 2004 0528 0529 1402 2048,40,F,B,931.0,MTA - BLUE LINE - 7TH AND METRO CENTER,,,IC,Invest Cont,600 S  FIGUEROA                     ST,,34.0508,-118.2586,2,17,Friday
7418,836432,231309370,4/18/2023 0:00,2023-02-23,1200,13,Newton,1309,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,40.294279725499926,,H,203.0,OTHER BUSINESS,,,IC,Invest Cont,2300 E  OLYMPIC                      BL,,34.026,-118.2322,1,12,Thursday
7419,792960,230314223,7/28/2023 0:00,2023-07-28,815,3,Southwest,358,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,3600    TROUSDALE PKWY,,34.0203,-118.2852,1,8,Friday
7420,241478,211106854,3/24/2021 0:00,2021-03-24,740,11,Northeast,1152,2,624,BATTERY - SIMPLE ASSAULT,0416 0400 2004 1402,40.50579900595727,M,W,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,4300    SUNSET                       DR,,34.0982,-118.2837,2,7,Wednesday
7421,386236,212112021,7/30/2021 0:00,2021-02-15,1200,21,Topanga,2158,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,6200    DE SOTO                      AV,,34.1833,-118.5899,1,12,Monday
7422,129696,201706339,2/23/2020 0:00,2020-02-23,1750,17,Devonshire,1701,2,624,BATTERY - SIMPLE ASSAULT,0416 1822,51,M,W,717.0,HEALTH SPA/GYM,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,19700    RINALDI                      ST,,34.2748,-118.5621,1,17,Sunday
7423,950734,240300715,4/4/2024 0:00,2024-04-04,1430,3,Southwest,316,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0432 0443 1402 1822 2004,60,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",207.0,OTHER KNIFE,AA,Adult Arrest,2200 S  WESTERN                      AV,,34.0363,-118.3089,1,14,Thursday
7424,236486,211606193,3/18/2021 0:00,2021-03-17,1700,16,Foothill,1664,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300,40,M,W,101.0,STREET,,,IC,Invest Cont,GLENOAKS                     BL,SHELDON                      ST,34.2464,-118.3839,1,17,Wednesday
7425,662378,231409512,3/2/2023 0:00,2023-02-28,1325,14,Pacific,1487,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0325 0104 1822,22,X,X,404.0,DEPARTMENT STORE,,,IC,Invest Cont,8900 S  SEPULVEDA                    BL,,33.9559,-118.3962,1,13,Tuesday
7426,435949,220205495,2/4/2022 0:00,2022-02-03,700,2,Rampart,266,2,354,THEFT OF IDENTITY,0100 1822,25,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,1700    JAMES M WOOD                 BL,,34.0531,-118.2738,1,7,Thursday
7427,803964,231912241,7/30/2023 0:00,2023-07-30,500,19,Mission,1915,1,310,BURGLARY,1609 0344,22.307642857142856,X,X,210.0,RESTAURANT/FAST FOOD,,,AO,Adult Other,14100    HUBBARD                      ST,,34.2995,-118.4392,1,5,Sunday
7428,741799,230108456,3/10/2023 0:00,2023-03-08,2000,1,Central,153,1,330,BURGLARY FROM VEHICLE,0344 1609,26,F,W,108.0,PARKING LOT,,,IC,Invest Cont,600 S  SPRING                       ST,,34.0467,-118.252,1,20,Wednesday
7429,381378,210210308,6/5/2021 0:00,2021-06-05,120,2,Rampart,275,1,210,ROBBERY,0945 0325 0400 0104 1822,20.501612554112555,X,X,301.0,GAS STATION,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,1600 W  OLYMPIC                      BL,,34.0492,-118.2742,1,1,Saturday
7430,484169,231205907,2/1/2023 0:00,2022-10-21,451,12,77th Street,1245,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",,21,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,1000 W  71ST                         ST,,33.9755,-118.2919,1,4,Friday
7431,785685,230719028,12/27/2023 0:00,2023-12-25,1220,7,Wilshire,723,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329,53,F,W,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,100 S  CRESCENT HEIGHTS             BL,,34.0743,-118.3659,1,12,Monday
7432,729457,231011698,7/25/2023 0:00,2023-07-24,1400,10,West Valley,1043,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,COLLINS                      ST,RESEDA                       BL,34.1745,-118.536,1,14,Monday
7433,922309,241413856,10/4/2024 0:00,2024-10-04,2000,14,Pacific,1494,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,70,M,H,212.0,TRANSPORTATION FACILITY (AIRPORT),500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,300    WORLD                        WY,,33.9455,-118.4001,1,20,Friday
7434,837639,230213783,7/8/2023 0:00,2023-07-07,2140,2,Rampart,249,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,MARYLAND,LUCAS,34.0565,-118.2627,1,21,Friday
7435,829592,231016375,10/30/2023 0:00,2023-10-22,1302,10,West Valley,1015,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325,53.61609785133565,M,W,406.0,OTHER STORE,,,IC,Invest Cont,18200    SHERMAN                      WY,,34.2012,-118.5296,1,13,Sunday
7436,410400,220510567,6/24/2022 0:00,2022-06-24,1135,5,Harbor,526,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2055 1514 2031 0444 2047 1822 0903 1309 0416,58,F,B,108.0,PARKING LOT,307.0,VEHICLE,AA,Adult Arrest,300 W  ANAHEIM                      ST,,33.7798,-118.2651,1,11,Friday
7437,709140,231206182,2/5/2023 0:00,2023-02-05,2230,12,77th Street,1242,1,310,BURGLARY,1402 0344,35.54344047619048,X,X,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,6400    8TH                          AV,,33.9818,-118.3265,2,22,Sunday
7438,57117,200815715,10/26/2020 0:00,2020-10-26,1300,8,West LA,853,2,624,BATTERY - SIMPLE ASSAULT,1202 0400 0444 2021,66,M,O,210.0,RESTAURANT/FAST FOOD,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,11500    SANTA MONICA                 BL,,34.0454,-118.4522,1,13,Monday
7439,603911,221415551,8/21/2022 0:00,2022-08-14,1000,14,Pacific,1494,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,59,F,W,212.0,TRANSPORTATION FACILITY (AIRPORT),,,IC,Invest Cont,400    WORLD                        WY,,33.9455,-118.4,1,10,Sunday
7440,951887,241905206,2/1/2024 0:00,2024-01-30,2100,19,Mission,1998,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1300,71,M,H,101.0,STREET,,,IC,Invest Cont,13900    ROSCOE                       BL,,34.2216,-118.4457,1,21,Tuesday
7441,726853,230917685,12/20/2023 0:00,2023-12-19,625,9,Van Nuys,933,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,14700    CALVERT                      ST,,34.1816,-118.4531,1,6,Tuesday
7442,239062,221404203,1/5/2022 0:00,2021-12-29,700,14,Pacific,1444,1,510,VEHICLE - STOLEN,,37.55386270419843,,H,108.0,PARKING LOT,,,IC,Invest Cont,13600    MARINA POINTE                DR,,33.9849,-118.4445,1,7,Wednesday
7443,703484,232010684,5/22/2023 0:00,2023-05-22,1440,20,Olympic,2036,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1402 0421 1407 1419 0334 0913,57,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",205.0,KITCHEN KNIFE,IC,Invest Cont,3200    WILSHIRE                     BL,,34.0618,-118.2917,2,14,Monday
7444,176639,202009888,5/18/2020 0:00,2020-05-18,2340,20,Olympic,2031,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 2027 0369 2002 1243 1813,32,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,3900    INGRAHAM                     ST,,34.0607,-118.3112,1,23,Monday
7445,824940,231214497,6/24/2023 0:00,2023-06-24,1710,12,77th Street,1249,1,220,ATTEMPTED ROBBERY,1402 1501 1822,21.880285714285716,X,X,102.0,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,FIGUEROA,71ST                         ST,33.9756,-118.2827,1,17,Saturday
7446,172844,201809910,4/20/2020 0:00,2020-04-20,2320,18,Southeast,1821,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0359 0319 0448 0408 0444 0416 0422,26,F,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,99TH                         ST,BARING CROSS,33.9464,-118.2893,2,23,Monday
7447,448424,220515093,10/20/2022 0:00,2022-10-19,1900,5,Harbor,518,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1202 1300 0344,65,M,H,101.0,STREET,,,IC,Invest Cont,24400    LAKME                        AV,,33.8041,-118.2612,1,19,Wednesday
7448,333417,211911600,8/2/2021 0:00,2021-08-02,1510,19,Mission,1985,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2032 0344,39,F,H,108.0,PARKING LOT,,,IC,Invest Cont,14600    PARTHENIA                    ST,,34.2271,-118.4503,1,15,Monday
